time,west,east,gradient,dataset,latitude_half_width
2023-08-01,29.8960958380,27.1366310999,2.7594647382,COBE-SST2,3
2023-09-01,30.1399272916,26.9599700670,3.1799572246,COBE-SST2,3
2023-10-01,30.2357622445,27.3521824959,2.8835797485,COBE-SST2,3
2023-11-01,29.9509385934,28.1966152908,1.7543233027,COBE-SST2,3
2023-12-01,29.9080316798,27.7240870860,2.1839445938,COBE-SST2,3
2024-01-01,30.1559171241,27.8281885448,2.3277285793,COBE-SST2,3
2024-02-01,30.0675237079,27.9226309305,2.1448927774,COBE-SST2,3
2024-03-01,30.3664911478,28.0786696414,2.2878215065,COBE-SST2,3
2024-04-01,30.3568228009,28.3292304586,2.0275923423,COBE-SST2,3
2024-05-01,30.4960673062,27.9824348803,2.5136324259,COBE-SST2,3
2024-06-01,30.5213551415,26.5888203774,3.9325347641,COBE-SST2,3
2024-07-01,30.3611956495,25.7456908776,4.6155047719,COBE-SST2,3
2024-08-01,30.2599770524,24.7694740915,5.4905029608,COBE-SST2,3
2024-09-01,30.3308995589,24.5407300564,5.7901695025,COBE-SST2,3
2024-10-01,30.4380508278,24.6186078510,5.8194429768,COBE-SST2,3
2024-11-01,30.4041329979,25.0149386033,5.3891943947,COBE-SST2,3
2024-12-01,29.8546401864,24.9335623474,4.9210778390,COBE-SST2,3
2025-01-01,30.0190775385,24.9724258908,5.0466516477,COBE-SST2,3
2025-02-01,29.7844858943,26.0171347469,3.7673511474,COBE-SST2,3
2025-03-01,29.7100488881,27.3604513810,2.3495975071,COBE-SST2,3
2025-04-01,29.4264952549,27.6423402396,1.7841550153,COBE-SST2,3
2025-05-01,29.8153912670,27.0880266847,2.7273645823,COBE-SST2,3
2025-06-01,29.9127060829,26.3552179605,3.5574881224,COBE-SST2,3
2025-07-01,30.0084588867,25.7325364618,4.2759224250,COBE-SST2,3
2025-08-01,30.0518007059,25.1180006484,4.9338000575,COBE-SST2,3
2025-09-01,29.8458012593,24.6802143780,5.1655868813,COBE-SST2,3
2025-10-01,29.8976669006,24.4848081492,5.4128587514,COBE-SST2,3
2025-11-01,29.8168062994,24.5005931185,5.3162131809,COBE-SST2,3
2025-12-01,29.9758154755,24.2543052442,5.7215102312,COBE-SST2,3
1950-01-01,28.9569419839,25.0851026538,3.8718393301,COBE-SST2,5
1950-02-01,29.0527230335,25.5499120876,3.5028109460,COBE-SST2,5
1950-03-01,29.1687817807,26.4669350684,2.7018467123,COBE-SST2,5
1950-04-01,29.1061921025,26.6791977708,2.4269943317,COBE-SST2,5
1950-05-01,29.1770149311,26.6261172224,2.5508977086,COBE-SST2,5
1950-06-01,29.1425447191,26.2381568829,2.9043878363,COBE-SST2,5
1950-07-01,29.2556206411,25.3751040415,3.8805165996,COBE-SST2,5
1950-08-01,29.1526290888,25.1937497143,3.9588793744,COBE-SST2,5
1950-09-01,29.1731728446,24.6117239649,4.5614488798,COBE-SST2,5
1950-10-01,29.3011429074,24.5076871010,4.7934558064,COBE-SST2,5
1950-11-01,29.2660455228,24.4696455861,4.7963999367,COBE-SST2,5
1950-12-01,29.4307311457,24.6403848091,4.7903463366,COBE-SST2,5
1951-01-01,29.1131404366,24.9579025395,4.1552378971,COBE-SST2,5
1951-02-01,28.9527747233,25.7831901452,3.1695845781,COBE-SST2,5
1951-03-01,28.9931703548,26.5315907333,2.4615796214,COBE-SST2,5
1951-04-01,28.9301685226,27.2566170854,1.6735514373,COBE-SST2,5
1951-05-01,29.2942419879,27.4510773186,1.8431646693,COBE-SST2,5
1951-06-01,29.2611093624,27.2307252430,2.0303841195,COBE-SST2,5
1951-07-01,29.0637292525,27.0135588645,2.0501703880,COBE-SST2,5
1951-08-01,29.0994725399,26.6389164510,2.4605560889,COBE-SST2,5
1951-09-01,29.1939276282,26.4698393159,2.7240883123,COBE-SST2,5
1951-10-01,29.2527837376,26.9457866432,2.3069970944,COBE-SST2,5
1951-11-01,29.5321928321,26.9185252481,2.6136675840,COBE-SST2,5
1951-12-01,29.2990824979,26.4050995328,2.8939829652,COBE-SST2,5
1952-01-01,29.0016210497,26.3083850222,2.6932360274,COBE-SST2,5
1952-02-01,28.9116451231,26.6807542665,2.2308908566,COBE-SST2,5
1952-03-01,29.0449621911,27.0478549567,1.9971072345,COBE-SST2,5
1952-04-01,29.0787444177,27.4890102361,1.5897341816,COBE-SST2,5
1952-05-01,29.2897523114,26.9911626392,2.2985896722,COBE-SST2,5
1952-06-01,29.1716146856,26.1137747750,3.0578399106,COBE-SST2,5
1952-07-01,28.8938036063,25.4692974138,3.4245061925,COBE-SST2,5
1952-08-01,28.7448842207,24.9595924992,3.7852917215,COBE-SST2,5
1952-09-01,29.1211010214,24.9919354523,4.1291655691,COBE-SST2,5
1952-10-01,29.2360399346,24.9202030481,4.3158368864,COBE-SST2,5
1952-11-01,29.3191309681,25.2217663530,4.0973646151,COBE-SST2,5
1952-12-01,29.2879487445,25.3752495696,3.9126991749,COBE-SST2,5
1953-01-01,28.9166625349,26.1669886613,2.7496738736,COBE-SST2,5
1953-02-01,28.8188872534,26.8406641958,1.9782230576,COBE-SST2,5
1953-03-01,28.7864736216,27.5153340999,1.2711395217,COBE-SST2,5
1953-04-01,28.8782871652,27.9005351585,0.9777520067,COBE-SST2,5
1953-05-01,29.0415475097,27.7316970064,1.3098505033,COBE-SST2,5
1953-06-01,29.0363694992,27.3307125435,1.7056569557,COBE-SST2,5
1953-07-01,28.9575081382,26.5567089531,2.4007991851,COBE-SST2,5
1953-08-01,28.8734986180,26.1054857773,2.7680128407,COBE-SST2,5
1953-09-01,29.0402628940,26.2478787926,2.7923841014,COBE-SST2,5
1953-10-01,29.1317209787,26.0175520687,3.1141689100,COBE-SST2,5
1953-11-01,29.1395422862,25.8413967545,3.2981455317,COBE-SST2,5
1953-12-01,28.9897526250,25.5956302389,3.3941223861,COBE-SST2,5
1954-01-01,28.8649944586,25.4782228578,3.3867716008,COBE-SST2,5
1954-02-01,28.6831932166,26.2320117968,2.4511814199,COBE-SST2,5
1954-03-01,28.6901434639,26.7474962259,1.9426472381,COBE-SST2,5
1954-04-01,29.0125339842,26.7293127824,2.2832212018,COBE-SST2,5
1954-05-01,29.1506495263,26.3005051787,2.8501443476,COBE-SST2,5
1954-06-01,29.0594365285,25.7543957889,3.3050407397,COBE-SST2,5
1954-07-01,28.8906172270,25.0140856399,3.8765315871,COBE-SST2,5
1954-08-01,28.9145668204,24.7773620010,4.1372048194,COBE-SST2,5
1954-09-01,28.8702213565,24.5822863158,4.2879350407,COBE-SST2,5
1954-10-01,28.9983862751,24.3338997032,4.6644865719,COBE-SST2,5
1954-11-01,28.9562000300,24.5976241380,4.3585758920,COBE-SST2,5
1954-12-01,28.8008440205,24.4526630144,4.3481810060,COBE-SST2,5
1955-01-01,28.7968251506,24.9111241945,3.8857009561,COBE-SST2,5
1955-02-01,28.4885925471,25.5940708013,2.8945217458,COBE-SST2,5
1955-03-01,28.5725785922,26.3794710384,2.1931075539,COBE-SST2,5
1955-04-01,28.4114739012,26.7029748753,1.7084990259,COBE-SST2,5
1955-05-01,28.7280924678,26.2623694807,2.4657229871,COBE-SST2,5
1955-06-01,28.9359908433,25.4274035492,3.5085872940,COBE-SST2,5
1955-07-01,29.1012396942,25.0014067797,4.0998329145,COBE-SST2,5
1955-08-01,29.0712609030,24.6372453937,4.4340155092,COBE-SST2,5
1955-09-01,29.3352461326,24.3623536431,4.9728924895,COBE-SST2,5
1955-10-01,29.3496060480,24.0622973095,5.2873087386,COBE-SST2,5
1955-11-01,29.5878733925,24.0398778677,5.5479955248,COBE-SST2,5
1955-12-01,29.2929218355,23.9914682452,5.3014535904,COBE-SST2,5
1956-01-01,28.9719045170,24.6351749530,4.3367295640,COBE-SST2,5
1956-02-01,28.8627070489,25.4951688511,3.3675381977,COBE-SST2,5
1956-03-01,28.8037902451,26.6074118287,2.1963784163,COBE-SST2,5
1956-04-01,28.8823374501,27.0075403724,1.8747970777,COBE-SST2,5
1956-05-01,29.1101856385,26.3159641661,2.7942214723,COBE-SST2,5
1956-06-01,28.9897974209,25.8748980909,3.1148993300,COBE-SST2,5
1956-07-01,28.9595177902,25.2435524964,3.7159652938,COBE-SST2,5
1956-08-01,28.8769057245,25.0494620977,3.8274436268,COBE-SST2,5
1956-09-01,28.8937012249,24.7593759232,4.1343253017,COBE-SST2,5
1956-10-01,29.0999759506,24.8715975028,4.2283784478,COBE-SST2,5
1956-11-01,29.2910722075,25.3074052273,3.9836669802,COBE-SST2,5
1956-12-01,29.2666990013,25.3470644207,3.9196345806,COBE-SST2,5
1957-01-01,29.1504488634,25.7101053434,3.4403435200,COBE-SST2,5
1957-02-01,28.8739781543,26.4988007877,2.3751773665,COBE-SST2,5
1957-03-01,28.8929456057,27.4716304602,1.4213151455,COBE-SST2,5
1957-04-01,28.9413007052,28.0758133537,0.8654873515,COBE-SST2,5
1957-05-01,29.1991639747,28.3205646251,0.8785993496,COBE-SST2,5
1957-06-01,29.1307788670,28.0196298183,1.1111490487,COBE-SST2,5
1957-07-01,28.8725081407,27.2314765127,1.6410316280,COBE-SST2,5
1957-08-01,28.7926995321,26.5353486158,2.2573509163,COBE-SST2,5
1957-09-01,28.9073361078,26.4255726192,2.4817634886,COBE-SST2,5
1957-10-01,29.2036204947,26.4285602511,2.7750602436,COBE-SST2,5
1957-11-01,29.1754588969,26.9600810027,2.2153778943,COBE-SST2,5
1957-12-01,29.0543844834,27.1356150361,1.9187694473,COBE-SST2,5
1958-01-01,29.0208627915,27.6049134033,1.4159493881,COBE-SST2,5
1958-02-01,29.1018857489,27.8431504799,1.2587352691,COBE-SST2,5
1958-03-01,29.0940381042,27.9215839578,1.1724541464,COBE-SST2,5
1958-04-01,29.1137862710,27.9951555257,1.1186307453,COBE-SST2,5
1958-05-01,29.2546262544,27.7803462287,1.4742800257,COBE-SST2,5
1958-06-01,29.0774177530,27.2530008761,1.8244168769,COBE-SST2,5
1958-07-01,28.9010159136,26.5337698257,2.3672460879,COBE-SST2,5
1958-08-01,28.8058099907,25.8312720245,2.9745379662,COBE-SST2,5
1958-09-01,29.0240158549,25.6850567022,3.3389591526,COBE-SST2,5
1958-10-01,29.1135841291,25.7847812238,3.3288029053,COBE-SST2,5
1958-11-01,29.1567433234,25.6956193389,3.4611239845,COBE-SST2,5
1958-12-01,29.1594553134,25.7096578896,3.4497974238,COBE-SST2,5
1959-01-01,28.9740575531,26.3760052308,2.5980523222,COBE-SST2,5
1959-02-01,28.7802004352,26.8679762997,1.9122241354,COBE-SST2,5
1959-03-01,28.7137767815,27.4742336673,1.2395431142,COBE-SST2,5
1959-04-01,28.9269078997,27.8931440511,1.0337638486,COBE-SST2,5
1959-05-01,29.2742875722,27.5279922248,1.7462953474,COBE-SST2,5
1959-06-01,28.9738168706,26.7023892576,2.2714276131,COBE-SST2,5
1959-07-01,28.9793135555,25.7717088111,3.2076047444,COBE-SST2,5
1959-08-01,28.7102315426,24.9758313402,3.7344002024,COBE-SST2,5
1959-09-01,28.9143255435,25.3955711091,3.5187544344,COBE-SST2,5
1959-10-01,29.0045800303,25.9475912190,3.0569888113,COBE-SST2,5
1959-11-01,29.2546012544,25.6918335234,3.5627677310,COBE-SST2,5
1959-12-01,29.0714332275,25.5090719885,3.5623612391,COBE-SST2,5
1960-01-01,28.8210378058,25.9310077863,2.8900300194,COBE-SST2,5
1960-02-01,28.6745827617,26.2922286789,2.3823540828,COBE-SST2,5
1960-03-01,28.8308294964,27.0433002270,1.7875292694,COBE-SST2,5
1960-04-01,28.7975108254,27.3595836291,1.4379271962,COBE-SST2,5
1960-05-01,29.1388325731,26.8758513650,2.2629812082,COBE-SST2,5
1960-06-01,29.0215731447,26.1787869247,2.8427862200,COBE-SST2,5
1960-07-01,28.9606174526,25.6705806753,3.2900367773,COBE-SST2,5
1960-08-01,28.7487204480,25.1841430317,3.5645774162,COBE-SST2,5
1960-09-01,28.9024915610,25.3848988227,3.5175927383,COBE-SST2,5
1960-10-01,29.1112990904,25.2175350867,3.8937640036,COBE-SST2,5
1960-11-01,29.4083148648,24.9038817818,4.5044330831,COBE-SST2,5
1960-12-01,29.1029765762,25.4653128465,3.6376637297,COBE-SST2,5
1961-01-01,28.9570867082,25.7318725640,3.2252141442,COBE-SST2,5
1961-02-01,28.9782518742,26.5829114428,2.3953404314,COBE-SST2,5
1961-03-01,28.8558965598,26.8660138893,1.9898826704,COBE-SST2,5
1961-04-01,28.9838504309,27.2703105643,1.7135398666,COBE-SST2,5
1961-05-01,28.9729627633,27.1277675508,1.8451952124,COBE-SST2,5
1961-06-01,29.0536781545,26.5774937472,2.4761844073,COBE-SST2,5
1961-07-01,28.7935125209,25.4819952245,3.3115172964,COBE-SST2,5
1961-08-01,28.7312617354,24.9673471196,3.7639146159,COBE-SST2,5
1961-09-01,28.8665962147,24.6218647926,4.2447314222,COBE-SST2,5
1961-10-01,28.8967937270,24.8651033399,4.0316903871,COBE-SST2,5
1961-11-01,29.0091808935,24.8860783808,4.1231025127,COBE-SST2,5
1961-12-01,29.1789003616,24.9554140617,4.2234863000,COBE-SST2,5
1962-01-01,29.2429388146,25.2795127780,3.9634260366,COBE-SST2,5
1962-02-01,29.0726134802,26.0736904844,2.9989229958,COBE-SST2,5
1962-03-01,29.0424103514,26.4478763642,2.5945339872,COBE-SST2,5
1962-04-01,29.0908110849,26.8070240967,2.2837869882,COBE-SST2,5
1962-05-01,29.0258646052,26.5155799500,2.5102846552,COBE-SST2,5
1962-06-01,29.1080415043,26.1864661640,2.9215753404,COBE-SST2,5
1962-07-01,29.1449326407,25.6138916560,3.5310409847,COBE-SST2,5
1962-08-01,29.0993755477,25.3116491987,3.7877263490,COBE-SST2,5
1962-09-01,29.3894676789,24.7308519681,4.6586157108,COBE-SST2,5
1962-10-01,29.4281668133,25.0208370413,4.4073297720,COBE-SST2,5
1962-11-01,29.4385096020,25.1113910945,4.3271185075,COBE-SST2,5
1962-12-01,29.2442034422,24.9313339044,4.3128695378,COBE-SST2,5
1963-01-01,29.2498500170,25.3705758260,3.8792741910,COBE-SST2,5
1963-02-01,29.2920503122,25.9112629623,3.3807873499,COBE-SST2,5
1963-03-01,29.3297299739,26.7963822024,2.5333477715,COBE-SST2,5
1963-04-01,29.3476608550,27.2754225249,2.0722383301,COBE-SST2,5
1963-05-01,29.3981750741,27.2170362610,2.1811388131,COBE-SST2,5
1963-06-01,29.3080150695,26.8172629096,2.4907521600,COBE-SST2,5
1963-07-01,29.1731108886,26.7175354151,2.4555754735,COBE-SST2,5
1963-08-01,29.1426669015,26.3509496873,2.7917172142,COBE-SST2,5
1963-09-01,29.3591438298,26.0491569025,3.3099869273,COBE-SST2,5
1963-10-01,29.3036751456,26.3479270795,2.9557480661,COBE-SST2,5
1963-11-01,29.4817796444,26.4037261510,3.0780534934,COBE-SST2,5
1963-12-01,29.2247502438,26.6803364182,2.5444138256,COBE-SST2,5
1964-01-01,29.1680452081,26.6999417896,2.4681034186,COBE-SST2,5
1964-02-01,29.1659566067,26.7770541940,2.3889024127,COBE-SST2,5
1964-03-01,29.1313409535,26.8727612698,2.2585796837,COBE-SST2,5
1964-04-01,29.2858026143,26.8858051666,2.3999974477,COBE-SST2,5
1964-05-01,29.3707685944,26.2131770979,3.1575914965,COBE-SST2,5
1964-06-01,29.0982554555,25.6877035498,3.4105519057,COBE-SST2,5
1964-07-01,29.1650285879,25.0841486057,4.0808799822,COBE-SST2,5
1964-08-01,28.9532473998,24.4144719456,4.5387754542,COBE-SST2,5
1964-09-01,28.8801117384,24.4326997552,4.4474119832,COBE-SST2,5
1964-10-01,29.0571415839,24.3661862533,4.6909553306,COBE-SST2,5
1964-11-01,29.0253443010,24.4933899831,4.5319543179,COBE-SST2,5
1964-12-01,28.8441582107,24.4150673179,4.4290908928,COBE-SST2,5
1965-01-01,28.8480918182,25.0389976319,3.8090941862,COBE-SST2,5
1965-02-01,28.7242431521,26.0453562313,2.6788869208,COBE-SST2,5
1965-03-01,28.7909549829,26.9485415037,1.8424134792,COBE-SST2,5
1965-04-01,28.7096310352,27.6292164141,1.0804146212,COBE-SST2,5
1965-05-01,28.9677425279,27.7855681219,1.1821744060,COBE-SST2,5
1965-06-01,28.8820238888,27.4176883736,1.4643355151,COBE-SST2,5
1965-07-01,28.4977554159,27.0078507127,1.4899047032,COBE-SST2,5
1965-08-01,28.2709408577,26.6789348884,1.5920059692,COBE-SST2,5
1965-09-01,28.4428151430,26.5134789572,1.9293361858,COBE-SST2,5
1965-10-01,28.6585242583,26.9298113910,1.7287128672,COBE-SST2,5
1965-11-01,28.8756935443,27.2189220585,1.6567714858,COBE-SST2,5
1965-12-01,28.9822183366,27.0655476873,1.9166706494,COBE-SST2,5
1966-01-01,28.8684130702,27.1325820074,1.7358310628,COBE-SST2,5
1966-02-01,28.6866798600,27.1956119048,1.4910679553,COBE-SST2,5
1966-03-01,28.8447313619,27.3895060186,1.4552253433,COBE-SST2,5
1966-04-01,29.0620660903,27.5096462983,1.5524197920,COBE-SST2,5
1966-05-01,29.1199406676,26.9349062118,2.1850344558,COBE-SST2,5
1966-06-01,29.2086891610,26.6140922710,2.5945968899,COBE-SST2,5
1966-07-01,29.0505123852,26.1923235711,2.8581888141,COBE-SST2,5
1966-08-01,28.8565271042,25.4112444657,3.4452826384,COBE-SST2,5
1966-09-01,29.1765277444,25.2282168359,3.9483109084,COBE-SST2,5
1966-10-01,29.2848540250,25.2539718198,4.0308822052,COBE-SST2,5
1966-11-01,29.3856996053,25.4322915379,3.9534080674,COBE-SST2,5
1966-12-01,29.3173377962,25.2930912496,4.0242465466,COBE-SST2,5
1967-01-01,28.9065537043,25.5204799167,3.3860737876,COBE-SST2,5
1967-02-01,28.8877830330,26.0562463639,2.8315366691,COBE-SST2,5
1967-03-01,29.0236836266,26.6011626742,2.4225209524,COBE-SST2,5
1967-04-01,29.1697434815,27.0458749979,2.1238684835,COBE-SST2,5
1967-05-01,29.3662578736,26.9091131032,2.4571447704,COBE-SST2,5
1967-06-01,29.2928696967,26.4884729296,2.8043967671,COBE-SST2,5
1967-07-01,29.1415707300,25.7743957321,3.3671749978,COBE-SST2,5
1967-08-01,29.0266930341,24.9337722720,4.0929207621,COBE-SST2,5
1967-09-01,29.4406417067,24.5974102584,4.8432314482,COBE-SST2,5
1967-10-01,29.3361660743,24.8626617781,4.4735042962,COBE-SST2,5
1967-11-01,29.1169406732,24.7096169056,4.4073237676,COBE-SST2,5
1967-12-01,29.0433154728,24.8520749277,4.1912405451,COBE-SST2,5
1968-01-01,29.1057485669,24.9644447909,4.1413037761,COBE-SST2,5
1968-02-01,29.0134415274,25.6663786147,3.3470629126,COBE-SST2,5
1968-03-01,29.0740385463,26.1619732013,2.9120653450,COBE-SST2,5
1968-04-01,29.0198179384,26.7014095238,2.3184084147,COBE-SST2,5
1968-05-01,29.1042063293,26.5475389889,2.5566673404,COBE-SST2,5
1968-06-01,29.3903969605,26.6872450815,2.7031518790,COBE-SST2,5
1968-07-01,29.2733970662,26.2096696069,3.0637274593,COBE-SST2,5
1968-08-01,29.2125826646,25.8257812629,3.3868014017,COBE-SST2,5
1968-09-01,29.3896239516,25.6897883434,3.6998356082,COBE-SST2,5
1968-10-01,29.7853149222,25.9028502210,3.8824647012,COBE-SST2,5
1968-11-01,29.5269079375,25.8846844744,3.6422234631,COBE-SST2,5
1968-12-01,29.5360553952,26.0755048337,3.4605505615,COBE-SST2,5
1969-01-01,29.2720861466,26.6312795418,2.6408066048,COBE-SST2,5
1969-02-01,28.9912111694,27.2338676008,1.7573435685,COBE-SST2,5
1969-03-01,29.1419083489,27.7456268090,1.3962815399,COBE-SST2,5
1969-04-01,29.3471882067,28.0034001773,1.3437880294,COBE-SST2,5
1969-05-01,29.5057195036,27.8821362407,1.6235832629,COBE-SST2,5
1969-06-01,29.5066288643,27.3872312440,2.1193976203,COBE-SST2,5
1969-07-01,29.3474567431,26.4824035061,2.8650532370,COBE-SST2,5
1969-08-01,29.1690338131,26.2461216365,2.9229121766,COBE-SST2,5
1969-09-01,29.6323967317,26.0751209680,3.5572757638,COBE-SST2,5
1969-10-01,29.6824420241,26.1280658079,3.5543762162,COBE-SST2,5
1969-11-01,29.6045246275,26.4812412623,3.1232833652,COBE-SST2,5
1969-12-01,29.2029583404,26.6806235464,2.5223347940,COBE-SST2,5
1970-01-01,29.0908673138,26.8459206566,2.2449466571,COBE-SST2,5
1970-02-01,29.2394006723,26.9107512425,2.3286494297,COBE-SST2,5
1970-03-01,29.1549020590,27.2096810865,1.9452209726,COBE-SST2,5
1970-04-01,29.0284579614,27.5540677849,1.4743901765,COBE-SST2,5
1970-05-01,29.2629413080,26.8712976697,2.3916436383,COBE-SST2,5
1970-06-01,29.2068689267,25.8494088675,3.3574600592,COBE-SST2,5
1970-07-01,29.2256987991,24.8180201451,4.4076786540,COBE-SST2,5
1970-08-01,29.0309594699,24.2848221271,4.7461373428,COBE-SST2,5
1970-09-01,29.1858666037,24.3964123001,4.7894543036,COBE-SST2,5
1970-10-01,29.1880139085,24.4124213337,4.7755925748,COBE-SST2,5
1970-11-01,29.2506018639,24.2178938012,5.0327080628,COBE-SST2,5
1970-12-01,29.0552832396,23.9800719087,5.0752113309,COBE-SST2,5
1971-01-01,28.9884207961,24.2385505851,4.7498702110,COBE-SST2,5
1971-02-01,28.9342045145,24.9896741885,3.9445303261,COBE-SST2,5
1971-03-01,28.9354792497,25.9083083676,3.0271708821,COBE-SST2,5
1971-04-01,28.8909789814,26.6544304986,2.2365484828,COBE-SST2,5
1971-05-01,28.8927416900,26.3191268284,2.5736148616,COBE-SST2,5
1971-06-01,28.8356062547,25.8083328613,3.0272733934,COBE-SST2,5
1971-07-01,28.7753149616,25.4977788757,3.2775360859,COBE-SST2,5
1971-08-01,28.7024907065,24.8620415584,3.8404491481,COBE-SST2,5
1971-09-01,28.7508554022,24.5812027378,4.1696526644,COBE-SST2,5
1971-10-01,28.8442912468,24.3654940324,4.4787972143,COBE-SST2,5
1971-11-01,29.0211191558,24.4960708589,4.5250482969,COBE-SST2,5
1971-12-01,29.0008230457,24.5667906519,4.4340323938,COBE-SST2,5
1972-01-01,28.8360580603,25.1682970751,3.6677609852,COBE-SST2,5
1972-02-01,28.7796550148,26.2135717805,2.5660832343,COBE-SST2,5
1972-03-01,29.0042879496,26.9529266071,2.0513613425,COBE-SST2,5
1972-04-01,29.1036512430,27.6686060354,1.4350452076,COBE-SST2,5
1972-05-01,29.0524894779,27.5480956648,1.5043938130,COBE-SST2,5
1972-06-01,28.8718764538,27.4477863495,1.4240901042,COBE-SST2,5
1972-07-01,28.8380175893,27.1594859250,1.6785316643,COBE-SST2,5
1972-08-01,28.5056987043,27.1621936912,1.3435050132,COBE-SST2,5
1972-09-01,28.5793933809,27.0330008637,1.5463925173,COBE-SST2,5
1972-10-01,28.8669588359,27.3956560206,1.4713028153,COBE-SST2,5
1972-11-01,29.1490896119,27.5962347916,1.5528548203,COBE-SST2,5
1972-12-01,28.9255186820,27.8001969665,1.1253217155,COBE-SST2,5
1973-01-01,28.8150450722,27.5949243685,1.2201207037,COBE-SST2,5
1973-02-01,28.7584374969,27.3379985148,1.4204389822,COBE-SST2,5
1973-03-01,28.9509068155,27.4221964431,1.5287103724,COBE-SST2,5
1973-04-01,29.0730549318,27.3548579435,1.7181969882,COBE-SST2,5
1973-05-01,29.0497840417,26.7148203849,2.3349636568,COBE-SST2,5
1973-06-01,29.1394147629,25.8080843811,3.3313303818,COBE-SST2,5
1973-07-01,29.1042341889,25.0001104620,4.1041237269,COBE-SST2,5
1973-08-01,29.0811581817,24.3304002688,4.7507579129,COBE-SST2,5
1973-09-01,29.1419644771,24.1417965752,5.0001679019,COBE-SST2,5
1973-10-01,29.0406946135,24.1855405916,4.8551540219,COBE-SST2,5
1973-11-01,28.8578152936,24.0007172781,4.8570980155,COBE-SST2,5
1973-12-01,29.1211728231,23.7420857072,5.3790871159,COBE-SST2,5
1974-01-01,28.9619217891,24.0182645885,4.9436572006,COBE-SST2,5
1974-02-01,28.9606568530,24.9940422920,3.9666145610,COBE-SST2,5
1974-03-01,29.0603554423,26.0647135790,2.9956418632,COBE-SST2,5
1974-04-01,28.9804010789,26.8243295780,2.1560715009,COBE-SST2,5
1974-05-01,28.9852800612,26.6301430877,2.3551369735,COBE-SST2,5
1974-06-01,28.9510032876,26.2872420098,2.6637612778,COBE-SST2,5
1974-07-01,28.9304270314,25.6053196845,3.3251073469,COBE-SST2,5
1974-08-01,28.9583558456,25.2989451998,3.6594106458,COBE-SST2,5
1974-09-01,29.0108294282,25.1569839805,3.8538454477,COBE-SST2,5
1974-10-01,29.0910577071,24.7013755562,4.3896821509,COBE-SST2,5
1974-11-01,29.0295028764,24.9675368188,4.0619660576,COBE-SST2,5
1974-12-01,28.9187538170,24.8078727518,4.1108810652,COBE-SST2,5
1975-01-01,28.6194180274,25.2971601950,3.3222578324,COBE-SST2,5
1975-02-01,28.5883997151,25.8948280917,2.6935716235,COBE-SST2,5
1975-03-01,28.6842794801,26.5776686279,2.1066108522,COBE-SST2,5
1975-04-01,28.7993059141,26.9240992544,1.8752066597,COBE-SST2,5
1975-05-01,28.9185604283,26.4189213146,2.4996391138,COBE-SST2,5
1975-06-01,28.9488423982,25.6463995681,3.3024428301,COBE-SST2,5
1975-07-01,28.8881713422,25.0210572983,3.8671140438,COBE-SST2,5
1975-08-01,28.8221641788,24.4810091381,4.3411550407,COBE-SST2,5
1975-09-01,28.7236285966,24.0926407194,4.6309878772,COBE-SST2,5
1975-10-01,28.5405462123,24.1218356938,4.4187105185,COBE-SST2,5
1975-11-01,28.6968927973,24.0627186821,4.6341741153,COBE-SST2,5
1975-12-01,28.8116268778,23.9802090107,4.8314178671,COBE-SST2,5
1976-01-01,28.8935483406,24.2223069056,4.6712414349,COBE-SST2,5
1976-02-01,28.5718198880,25.4652559852,3.1065639027,COBE-SST2,5
1976-03-01,28.6828178806,26.3771488742,2.3056690064,COBE-SST2,5
1976-04-01,28.7878321691,26.8812128127,1.9066193565,COBE-SST2,5
1976-05-01,28.8515774171,26.9866386376,1.8649387795,COBE-SST2,5
1976-06-01,28.9264315657,27.0030096740,1.9234218916,COBE-SST2,5
1976-07-01,28.8296035748,26.5658188565,2.2637847183,COBE-SST2,5
1976-08-01,28.5763334480,26.1443130434,2.4320204046,COBE-SST2,5
1976-09-01,28.6032420118,26.4068875843,2.1963544275,COBE-SST2,5
1976-10-01,29.1255188731,26.1955033519,2.9300155212,COBE-SST2,5
1976-11-01,29.4199021598,26.2610525139,3.1588496459,COBE-SST2,5
1976-12-01,29.1549122088,26.2010654697,2.9538467392,COBE-SST2,5
1977-01-01,28.8713010629,26.7393524554,2.1319486075,COBE-SST2,5
1977-02-01,29.0059962046,26.9245260227,2.0814701819,COBE-SST2,5
1977-03-01,29.0447178617,27.2019180914,1.8427997702,COBE-SST2,5
1977-04-01,29.2217720625,27.1879768707,2.0337951918,COBE-SST2,5
1977-05-01,29.3948710678,27.1643463999,2.2305246679,COBE-SST2,5
1977-06-01,29.1565155591,26.7580283155,2.3984872436,COBE-SST2,5
1977-07-01,29.0991811905,26.0537940897,3.0453871009,COBE-SST2,5
1977-08-01,28.9148795733,25.4108017971,3.5040777763,COBE-SST2,5
1977-09-01,28.9418676445,25.5354946917,3.4063729528,COBE-SST2,5
1977-10-01,29.1441598271,25.9353071621,3.2088526650,COBE-SST2,5
1977-11-01,29.0850754605,26.1822356616,2.9028397990,COBE-SST2,5
1977-12-01,29.0901582028,26.3262067869,2.7639514159,COBE-SST2,5
1978-01-01,28.8121104293,26.2882822450,2.5238281843,COBE-SST2,5
1978-02-01,28.4678477362,26.7417242413,1.7261234949,COBE-SST2,5
